,open,high,low,close,volume
2004-06-01,16000.0,16000.0,,14670.0,2044.0
2004-06-02,14700.0,14700.0,,14225.0,1240.0
2004-06-03,13528.0,14005.0,,13630.0,2432.0
2004-06-04,13500.0,13880.0,,13765.0,2388.0
2004-06-07,13800.0,13950.0,,13870.0,2470.0
2004-06-08,13810.0,13850.0,,13675.0,2926.0
2004-06-09,13700.0,13775.0,,13650.0,1468.0
2004-06-10,13690.0,13770.0,,13690.0,1218.0
2004-06-11,13720.0,13770.0,,13675.0,934.0
2004-06-14,13695.0,13700.0,,13660.0,1272.0
2004-06-15,13655.0,13655.0,,13265.0,3910.0
2004-06-16,13050.0,13150.0,,13100.0,2772.0
2004-06-17,13000.0,13230.0,,13185.0,3100.0
2004-06-18,13180.0,13210.0,,13100.0,2992.0
2004-06-21,13130.0,13130.0,,12960.0,3956.0
2004-06-22,12800.0,12900.0,,12680.0,5344.0
2004-06-23,12510.0,12960.0,,12880.0,7444.0
2004-06-24,12950.0,13240.0,,13200.0,7984.0
2004-06-25,13260.0,13375.0,,13165.0,9172.0
2004-06-28,13210.0,13220.0,,13030.0,6688.0
2004-06-29,12960.0,13375.0,,13335.0,18692.0
2004-06-30,13295.0,13450.0,,13345.0,21046.0
2004-07-01,13295.0,13400.0,,13340.0,16478.0
2004-07-02,13315.0,13380.0,,13270.0,15512.0
2004-07-05,13230.0,13260.0,,12785.0,23688.0
2004-07-06,12670.0,12905.0,,12830.0,25378.0
2004-07-07,12850.0,12975.0,,12830.0,19508.0
2004-07-08,12900.0,12900.0,,12805.0,17258.0
2004-07-09,12760.0,12980.0,,12965.0,15724.0
2004-07-12,13000.0,13440.0,,13440.0,29716.0
2004-07-13,13375.0,13470.0,,13200.0,36754.0
2004-07-14,13190.0,13190.0,,13125.0,27288.0
2004-07-15,13150.0,13315.0,,13285.0,24420.0
2004-07-16,13325.0,13345.0,,13210.0,22596.0
2004-07-19,13270.0,13385.0,,13355.0,27956.0
2004-07-20,13370.0,13440.0,,13395.0,24524.0
2004-07-21,13450.0,13920.0,,13380.0,37648.0
2004-07-22,13280.0,13480.0,,13385.0,31184.0
2004-07-23,13320.0,13395.0,,13195.0,31948.0
2004-07-26,13195.0,13195.0,,13085.0,23478.0
2004-07-27,12980.0,13080.0,,13025.0,23712.0
2004-07-28,13000.0,13080.0,,13035.0,17678.0
2004-07-29,13060.0,13195.0,,13190.0,34876.0
2004-07-30,13130.0,13180.0,,13105.0,19440.0
2004-08-02,13130.0,13140.0,,13035.0,18860.0
2004-08-03,13060.0,13060.0,,12845.0,28196.0
2004-08-04,12920.0,12940.0,,12800.0,26024.0
2004-08-05,12785.0,13000.0,,12920.0,29054.0
2004-08-06,12940.0,12995.0,,12855.0,25616.0
2004-08-09,12830.0,12875.0,,12700.0,29314.0
2004-08-10,12680.0,12710.0,,12600.0,33374.0
2004-08-11,12610.0,12730.0,,12615.0,29110.0
2004-08-12,12580.0,12595.0,,12420.0,30342.0
2004-08-13,12400.0,12450.0,,12415.0,40394.0
2004-08-16,12455.0,12580.0,,12455.0,39680.0
2004-08-17,12470.0,12540.0,,12465.0,29286.0
2004-08-18,12690.0,12690.0,,12565.0,30420.0
2004-08-19,12610.0,12650.0,,12530.0,23418.0
2004-08-20,12550.0,12570.0,,12545.0,16844.0
2004-08-23,12610.0,12655.0,,12625.0,26158.0
2004-08-24,12675.0,12675.0,,12610.0,15702.0
2004-08-25,12630.0,12630.0,,12525.0,11846.0
2004-08-26,12500.0,12510.0,,12420.0,15092.0
2004-08-27,12305.0,12395.0,,12380.0,15958.0
2004-08-30,12360.0,12425.0,,12415.0,10744.0
2004-08-31,12530.0,12590.0,,12580.0,16336.0
2004-09-01,12800.0,12820.0,,12650.0,26962.0
2004-09-02,12620.0,12735.0,,12710.0,26906.0
2004-09-03,12720.0,12810.0,,12800.0,30554.0
2004-09-06,12700.0,12750.0,,12705.0,22562.0
2004-09-07,12680.0,12725.0,,12665.0,17208.0
2004-09-08,12710.0,12885.0,,12885.0,34548.0
2004-09-09,12875.0,12970.0,,12850.0,48732.0
2004-09-10,12815.0,12930.0,,12895.0,39784.0
2004-09-13,12855.0,12940.0,,12910.0,32752.0
2004-09-14,12950.0,13015.0,,12980.0,34776.0
2004-09-15,12900.0,12945.0,,12840.0,29528.0
2004-09-16,12845.0,12915.0,,12885.0,29122.0
2004-09-17,12780.0,12790.0,,12765.0,24396.0
2004-09-20,12800.0,13060.0,,13015.0,42012.0
2004-09-21,12980.0,13065.0,,13055.0,35670.0
2004-09-22,13080.0,13355.0,,13315.0,39090.0
2004-09-23,13380.0,13470.0,,13265.0,47252.0
2004-09-24,13275.0,13435.0,,13395.0,47804.0
2004-09-27,13345.0,13495.0,,13365.0,47292.0
2004-09-28,13395.0,13460.0,,13330.0,37476.0
2004-09-29,13305.0,13335.0,,13215.0,30694.0
